time,wave_height,wave_period,wave_direction,wind_wave_height,swell_wave_height,swell_wave_period,swell_wave_direction,wind_speed_10m,wind_direction_10m,beach_id,beach_name,preferred_swell_direction_deg,swell_direction_tolerance_deg,preferred_wind_direction_deg,wind_direction_tolerance_deg,surf_score
2026-08-24T13:00,1.02,10.0,194,0.36,0.72,7.3,179,17.6,187,4,Huanchaco,180,90,157,45,74.5
2026-08-24T14:00,1.02,9.9,194,0.34,0.72,7.3,179,17.6,187,4,Huanchaco,180,90,157,45,69.5
2026-08-24T15:00,1.04,9.9,194,0.32,0.7,7.35,179,15.4,185,4,Huanchaco,180,90,157,45,69.9
2026-08-24T16:00,1.04,9.85,194,0.3,0.7,7.35,179,14.5,173,4,Huanchaco,180,90,157,45,76.3
2026-08-24T17:00,1.04,9.85,194,0.28,0.68,7.35,179,14.7,157,4,Huanchaco,180,90,157,45,79.9
2026-08-24T18:00,1.04,9.85,194,0.24,0.68,7.4,180,14.1,150,4,Huanchaco,180,90,157,45,78.3
2026-08-24T19:00,1.04,9.85,194,0.22,0.66,7.4,180,13.0,139,4,Huanchaco,180,90,157,45,75.9
2026-08-24T20:00,1.04,9.8,194,0.24,0.66,7.4,180,12.4,124,4,Huanchaco,180,90,157,45,72.6
2026-08-24T21:00,1.06,9.7,193,0.24,0.66,7.4,180,12.8,121,4,Huanchaco,180,90,157,45,72.1
2026-08-24T22:00,1.06,9.6,193,0.26,0.66,7.4,180,11.8,116,4,Huanchaco,180,90,157,45,71.0
2026-08-24T23:00,1.06,9.55,193,0.26,0.64,7.3,180,11.5,125,4,Huanchaco,180,90,157,45,73.0
2026-08-25T00:00,1.08,9.5,194,0.24,0.64,7.15,180,13.4,134,4,Huanchaco,180,90,157,45,74.8
2026-08-25T01:00,1.08,9.45,194,0.24,0.62,7.2,180,13.0,132,4,Huanchaco,180,90,157,45,74.3
2026-08-25T02:00,1.08,9.45,194,0.2,0.6,7.6,180,12.1,125,4,Huanchaco,180,90,157,45,72.8
2026-08-25T03:00,1.08,9.5,195,0.16,0.6,8.15,181,9.2,107,4,Huanchaco,180,90,157,45,71.6
2026-08-25T04:00,1.08,9.5,195,0.12,0.58,8.8,181,8.3,89,4,Huanchaco,180,90,157,45,67.6
2026-08-25T05:00,1.08,9.5,195,0.12,0.6,9.5,190,8.0,82,4,Huanchaco,180,90,157,45,66.1
2026-08-25T06:00,1.1,9.5,195,0.14,0.6,10.3,200,9.8,83,4,Huanchaco,180,90,157,45,66.3
2026-08-25T07:00,1.1,9.5,195,0.14,0.62,10.8,209,12.1,86,4,Huanchaco,180,90,157,45,64.0
2026-08-25T08:00,1.1,9.45,195,0.16,0.62,10.9,208,11.7,107,4,Huanchaco,180,90,157,45,68.6
2026-08-25T09:00,1.12,9.4,194,0.2,0.62,10.8,207,13.0,135,4,Huanchaco,180,90,157,45,75.0
2026-08-25T10:00,1.12,9.35,194,0.22,0.62,10.65,206,13.5,157,4,Huanchaco,180,90,157,45,79.9
2026-08-25T11:00,1.12,9.3,194,0.26,0.64,10.55,205,15.9,176,4,Huanchaco,180,90,157,45,71.9
2026-08-25T12:00,1.12,9.3,194,0.28,0.64,10.45,204,18.5,180,4,Huanchaco,180,90,157,45,71.0
2026-08-25T13:00,1.12,9.3,194,0.32,0.66,10.35,203,18.0,181,4,Huanchaco,180,90,157,45,70.8
2026-08-25T14:00,1.12,9.3,194,0.32,0.66,10.3,203,16.4,183,4,Huanchaco,180,90,157,45,70.4
2026-08-25T15:00,1.1,9.3,195,0.34,0.66,10.3,203,16.7,181,4,Huanchaco,180,90,157,45,70.7
2026-08-25T16:00,1.1,9.3,195,0.34,0.66,10.25,203,14.4,168,4,Huanchaco,180,90,157,45,77.3
2026-08-25T17:00,1.1,9.25,195,0.34,0.68,10.15,203,14.9,161,4,Huanchaco,180,90,157,45,78.9
2026-08-25T18:00,1.12,9.2,194,0.34,0.68,10.0,203,13.8,154,4,Huanchaco,180,90,157,45,79.2
2026-08-25T19:00,1.12,9.15,194,0.34,0.7,9.9,203,12.8,145,4,Huanchaco,180,90,157,45,77.2
2026-08-25T20:00,1.12,9.15,194,0.3,0.7,9.8,202,12.9,132,4,Huanchaco,180,90,157,45,74.3
2026-08-25T21:00,1.14,9.15,194,0.24,0.7,9.7,200,12.4,121,4,Huanchaco,180,90,157,45,71.9
2026-08-25T22:00,1.14,9.2,194,0.2,0.7,9.6,199,11.4,114,4,Huanchaco,180,90,157,45,70.3
2026-08-25T23:00,1.14,9.25,194,0.18,0.7,9.55,199,10.1,102,4,Huanchaco,180,90,157,45,67.7
2026-08-26T00:00,1.12,9.3,195,0.14,0.68,9.55,199,8.9,103,4,Huanchaco,180,90,157,45,70.7
2026-08-26T01:00,1.12,9.35,195,0.12,0.68,9.55,199,8.9,108,4,Huanchaco,180,90,157,45,71.9
2026-08-26T02:00,1.12,9.45,195,0.1,0.68,9.55,199,10.1,110,4,Huanchaco,180,90,157,45,69.3
2026-08-26T03:00,1.12,9.5,196,0.08,0.68,9.5,199,10.8,105,4,Huanchaco,180,90,157,45,68.0
2026-08-26T04:00,1.12,9.6,196,0.06,0.68,9.5,199,10.1,93,4,Huanchaco,180,90,157,45,65.4
2026-08-26T05:00,1.12,9.7,196,0.04,0.68,9.45,199,8.6,82,4,Huanchaco,180,90,157,45,65.9
2026-08-26T06:00,1.1,9.75,197,0.02,0.7,9.45,198,8.3,77,4,Huanchaco,180,90,157,45,64.6
2026-08-26T07:00,1.1,9.85,197,0.0,0.7,9.35,198,9.7,74,4,Huanchaco,180,90,157,45,64.0
2026-08-26T08:00,1.1,9.95,197,0.0,0.68,9.2,198,8.9,81,4,Huanchaco,180,90,157,45,65.5
2026-08-26T09:00,1.08,10.0,197,0.0,0.68,8.95,199,7.6,133,4,Huanchaco,180,90,157,45,82.1
2026-08-26T10:00,1.08,10.1,197,0.0,0.66,8.8,199,9.1,187,4,Huanchaco,180,90,157,45,80.8
2026-08-26T11:00,1.08,10.15,197,0.04,0.66,8.7,198,11.4,204,4,Huanchaco,180,90,157,45,74.0
2026-08-26T12:00,1.06,10.25,198,0.1,0.64,8.65,198,12.5,203,4,Huanchaco,180,90,157,45,74.0
2026-08-26T13:00,1.06,10.3,198,0.14,0.64,8.65,197,13.6,197,4,Huanchaco,180,90,157,45,75.4
2026-08-26T14:00,1.06,10.35,198,0.14,0.66,8.65,196,12.0,188,4,Huanchaco,180,90,157,45,77.4
2026-08-26T15:00,1.04,10.45,199,0.12,0.68,8.65,194,12.3,183,4,Huanchaco,180,90,157,45,78.3
2026-08-26T16:00,1.04,10.5,199,0.12,0.7,8.7,193,12.3,175,4,Huanchaco,180,90,157,45,80.1
2026-08-26T17:00,1.04,10.6,199,0.1,0.68,8.75,193,12.5,162,4,Huanchaco,180,90,157,45,83.0
2026-08-26T18:00,1.04,10.65,199,0.08,0.68,8.9,194,11.1,166,4,Huanchaco,180,90,157,45,82.1
2026-08-26T19:00,1.04,10.75,199,0.06,0.66,9.4,194,10.7,160,4,Huanchaco,180,90,157,45,83.4
2026-08-26T20:00,1.04,10.8,199,0.06,0.64,10.9,204,11.5,148,4,Huanchaco,180,90,157,45,82.1
2026-08-26T21:00,1.04,10.85,200,0.04,0.6,12.85,213,11.1,127,4,Huanchaco,180,90,157,45,77.3
2026-08-26T22:00,1.04,10.9,200,0.04,0.58,13.55,223,9.5,105,4,Huanchaco,180,90,157,45,75.4
2026-08-26T23:00,1.04,10.95,201,0.04,0.66,11.9,212,7.9,94,4,Huanchaco,180,90,157,45,72.8
2026-08-24T00:00,0.82,9.05,191,0.12,0.64,6.45,181,9.7,156,5,Pacasmayo,225,45,45,45,54.6
2026-08-24T01:00,0.82,9.15,191,0.12,0.66,6.35,182,9.7,152,5,Pacasmayo,225,45,45,45,54.6
2026-08-24T02:00,0.82,9.15,191,0.16,0.66,6.35,182,10.4,148,5,Pacasmayo,225,45,45,45,51.6
2026-08-24T03:00,0.82,9.05,190,0.18,0.66,6.4,181,10.2,148,5,Pacasmayo,225,45,45,45,51.4
2026-08-24T04:00,0.82,8.95,190,0.22,0.66,6.45,181,10.8,150,5,Pacasmayo,225,45,45,45,51.4
2026-08-24T05:00,0.82,8.9,189,0.24,0.64,6.55,180,12.1,142,5,Pacasmayo,225,45,45,45,51.2
2026-08-24T06:00,0.84,8.8,189,0.24,0.64,6.7,180,12.8,141,5,Pacasmayo,225,45,45,45,51.2
2026-08-24T07:00,0.84,8.75,188,0.26,0.62,6.8,179,13.6,141,5,Pacasmayo,225,45,45,45,51.1
2026-08-24T08:00,0.84,8.75,188,0.26,0.62,6.8,179,14.7,141,5,Pacasmayo,225,45,45,45,51.1
2026-08-24T09:00,0.84,8.75,188,0.26,0.6,6.8,178,15.6,158,5,Pacasmayo,225,45,45,45,47.3
2026-08-24T10:00,0.84,8.7,188,0.26,0.6,6.85,178,14.1,176,5,Pacasmayo,225,45,45,45,51.1
2026-08-24T11:00,0.84,8.6,188,0.32,0.6,7.05,178,17.8,198,5,Pacasmayo,225,45,45,45,47.3
2026-08-24T12:00,0.86,8.45,189,0.36,0.58,7.35,178,23.2,199,5,Pacasmayo,225,45,45,45,44.5
2026-08-24T13:00,0.86,8.25,189,0.42,0.58,7.6,178,25.7,195,5,Pacasmayo,225,45,45,45,42.2
2026-08-24T14:00,0.88,8.05,189,0.46,0.58,7.75,178,25.4,192,5,Pacasmayo,225,45,45,45,42.2
2026-08-24T15:00,0.9,7.8,188,0.52,0.56,7.9,178,25.3,191,5,Pacasmayo,225,45,45,45,34.6
2026-08-24T16:00,0.92,7.65,188,0.56,0.56,7.95,178,26.7,190,5,Pacasmayo,225,45,45,45,34.6
2026-08-24T17:00,0.92,7.6,188,0.54,0.56,7.95,178,24.8,186,5,Pacasmayo,225,45,45,45,36.8
2026-08-24T18:00,0.94,7.65,188,0.54,0.56,7.9,177,25.0,178,5,Pacasmayo,225,45,45,45,34.6
2026-08-24T19:00,0.94,7.65,188,0.52,0.56,7.85,177,22.3,174,5,Pacasmayo,225,45,45,45,36.8
2026-08-24T20:00,0.96,7.6,188,0.54,0.54,7.85,177,23.1,165,5,Pacasmayo,225,45,45,45,36.8
2026-08-24T21:00,0.96,7.5,187,0.54,0.54,7.9,177,21.7,161,5,Pacasmayo,225,45,45,45,36.7
2026-08-24T22:00,0.98,7.45,187,0.56,0.52,7.9,177,22.2,163,5,Pacasmayo,225,45,45,45,36.7
2026-08-24T23:00,0.98,7.45,187,0.52,0.52,7.85,177,21.4,159,5,Pacasmayo,225,45,45,45,36.7
2026-08-25T00:00,0.98,7.55,188,0.46,0.52,7.85,177,20.7,162,5,Pacasmayo,225,45,45,45,36.8
2026-08-25T01:00,0.98,7.6,188,0.42,0.52,7.9,177,19.8,163,5,Pacasmayo,225,45,45,45,39.8
2026-08-25T02:00,0.98,7.65,188,0.4,0.5,8.15,181,18.6,161,5,Pacasmayo,225,45,45,45,39.8
2026-08-25T03:00,0.98,7.7,189,0.38,0.5,8.55,185,17.5,153,5,Pacasmayo,225,45,45,45,40.0
2026-08-25T04:00,0.98,7.75,189,0.36,0.48,8.8,189,15.9,153,5,Pacasmayo,225,45,45,45,40.0
2026-08-25T05:00,0.98,7.8,189,0.34,0.48,8.8,189,16.1,153,5,Pacasmayo,225,45,45,45,40.0
2026-08-25T06:00,0.98,7.85,190,0.34,0.48,8.7,188,15.6,153,5,Pacasmayo,225,45,45,45,40.2
2026-08-25T07:00,0.98,7.9,190,0.32,0.48,8.65,188,15.3,149,5,Pacasmayo,225,45,45,45,40.2
2026-08-25T08:00,0.98,7.95,190,0.34,0.48,8.7,188,18.5,156,5,Pacasmayo,225,45,45,45,40.2
2026-08-25T09:00,0.98,7.95,190,0.38,0.48,8.8,188,20.7,161,5,Pacasmayo,225,45,45,45,37.2
2026-08-25T10:00,0.98,7.9,190,0.4,0.48,9.05,188,19.3,177,5,Pacasmayo,225,45,45,45,40.2
2026-08-25T11:00,1.0,7.8,190,0.46,0.5,9.55,194,22.9,195,5,Pacasmayo,225,45,45,45,42.2
2026-08-25T12:00,1.0,7.6,190,0.52,0.52,10.1,199,25.1,194,5,Pacasmayo,225,45,45,45,39.9
2026-08-25T13:00,1.02,7.5,190,0.58,0.54,10.55,205,26.2,196,5,Pacasmayo,225,45,45,45,39.9
2026-08-25T14:00,1.02,7.45,190,0.58,0.54,10.65,204,25.7,195,5,Pacasmayo,225,45,45,45,39.9
2026-08-25T15:00,1.02,7.5,190,0.56,0.54,10.6,204,26.1,192,5,Pacasmayo,225,45,45,45,39.9
2026-08-25T16:00,1.02,7.5,190,0.56,0.54,10.5,203,25.7,192,5,Pacasmayo,225,45,45,45,39.9
2026-08-25T17:00,1.02,7.5,190,0.54,0.54,10.45,203,22.8,185,5,Pacasmayo,225,45,45,45,42.2
2026-08-25T18:00,1.02,7.5,190,0.54,0.56,10.35,203,22.7,180,5,Pacasmayo,225,45,45,45,42.2
2026-08-25T19:00,1.02,7.5,190,0.52,0.56,10.25,203,22.0,177,5,Pacasmayo,225,45,45,45,42.2
2026-08-25T20:00,1.04,7.45,190,0.54,0.56,10.2,202,21.0,167,5,Pacasmayo,225,45,45,45,42.2
2026-08-25T21:00,1.04,7.35,189,0.54,0.58,10.15,202,21.7,161,5,Pacasmayo,225,45,45,45,42.0
2026-08-25T22:00,1.06,7.3,189,0.56,0.58,9.85,201,22.0,163,5,Pacasmayo,225,45,45,45,42.0
2026-08-25T23:00,1.06,7.35,190,0.46,0.6,8.85,198,21.8,162,5,Pacasmayo,225,45,45,45,42.2
2026-08-26T00:00,1.04,7.45,190,0.36,0.62,7.6,195,20.1,160,5,Pacasmayo,225,45,45,45,42.2
2026-08-26T01:00,1.04,7.6,191,0.26,0.64,6.95,192,17.8,159,5,Pacasmayo,225,45,45,45,45.3
2026-08-26T02:00,1.02,7.75,191,0.24,0.62,7.5,194,15.5,157,5,Pacasmayo,225,45,45,45,45.3
2026-08-26T03:00,1.0,7.9,192,0.22,0.6,8.6,197,13.8,154,5,Pacasmayo,225,45,45,45,49.2
2026-08-26T04:00,0.98,8.05,192,0.2,0.58,9.45,199,12.8,148,5,Pacasmayo,225,45,45,45,51.7
2026-08-26T05:00,0.98,8.15,192,0.18,0.58,9.65,199,11.1,138,5,Pacasmayo,225,45,45,45,51.7
2026-08-26T06:00,0.96,8.3,193,0.14,0.58,9.5,198,9.6,127,5,Pacasmayo,225,45,45,45,56.7
2026-08-26T07:00,0.96,8.4,193,0.12,0.58,9.4,198,10.8,127,5,Pacasmayo,225,45,45,45,53.7
2026-08-26T08:00,0.96,8.55,193,0.1,0.58,9.35,198,11.3,136,5,Pacasmayo,225,45,45,45,51.9
2026-08-26T09:00,0.94,8.65,194,0.1,0.58,9.25,198,12.1,155,5,Pacasmayo,225,45,45,45,52.1
2026-08-26T10:00,0.94,8.75,194,0.08,0.58,9.2,198,13.0,186,5,Pacasmayo,225,45,45,45,52.1
2026-08-26T11:00,0.94,8.8,194,0.12,0.58,9.15,197,17.7,211,5,Pacasmayo,225,45,45,45,48.3
2026-08-26T12:00,0.92,8.8,194,0.18,0.58,9.05,197,21.2,208,5,Pacasmayo,225,45,45,45,45.3
2026-08-26T13:00,0.92,8.8,194,0.22,0.58,9.0,196,20.4,206,5,Pacasmayo,225,45,45,45,45.3
2026-08-26T14:00,0.92,8.8,194,0.24,0.58,8.95,195,19.2,205,5,Pacasmayo,225,45,45,45,48.3
2026-08-26T15:00,0.92,8.75,194,0.28,0.58,8.9,195,19.4,203,5,Pacasmayo,225,45,45,45,48.3
2026-08-26T16:00,0.92,8.75,194,0.3,0.58,8.8,194,20.2,196,5,Pacasmayo,225,45,45,45,45.3
2026-08-26T17:00,0.92,8.75,194,0.3,0.58,8.65,194,20.6,190,5,Pacasmayo,225,45,45,45,45.3
2026-08-26T18:00,0.92,8.75,194,0.32,0.58,8.5,195,21.2,180,5,Pacasmayo,225,45,45,45,45.3
2026-08-26T19:00,0.92,8.75,194,0.32,0.58,8.3,195,21.5,174,5,Pacasmayo,225,45,45,45,45.3
2026-08-26T20:00,0.92,8.8,194,0.3,0.6,8.05,195,20.1,165,5,Pacasmayo,225,45,45,45,45.3
2026-08-26T21:00,0.92,8.85,194,0.28,0.64,7.8,195,17.8,162,5,Pacasmayo,225,45,45,45,48.3
2026-08-26T22:00,0.92,8.9,194,0.26,0.66,7.55,195,17.0,161,5,Pacasmayo,225,45,45,45,48.3
2026-08-26T23:00,0.9,9.0,194,0.24,0.66,7.4,194,16.7,158,5,Pacasmayo,225,45,45,45,48.3
2026-08-24T00:00,1.12,10.15,195,0.18,0.86,7.4,182,7.9,135,6,Punta Roquitas,225,45,45,45,65.3
2026-08-24T01:00,1.12,10.15,195,0.14,0.86,7.4,182,7.0,113,6,Punta Roquitas,225,45,45,45,70.1
2026-08-24T02:00,1.12,10.1,195,0.16,0.88,7.25,184,7.4,122,6,Punta Roquitas,225,45,45,45,68.1
2026-08-24T03:00,1.1,10.1,195,0.18,0.92,7.05,185,9.6,123,6,Punta Roquitas,225,45,45,45,67.9
2026-08-24T04:00,1.1,10.05,195,0.2,0.94,6.9,187,10.8,122,6,Punta Roquitas,225,45,45,45,65.1
2026-08-24T05:00,1.1,10.0,195,0.2,0.94,6.85,188,11.5,117,6,Punta Roquitas,225,45,45,45,66.3
2026-08-24T06:00,1.12,10.0,194,0.2,0.96,6.85,188,11.2,116,6,Punta Roquitas,225,45,45,45,66.3
2026-08-24T07:00,1.12,9.95,194,0.2,0.96,6.85,189,10.3,123,6,Punta Roquitas,225,45,45,45,59.8
2026-08-24T08:00,1.12,9.9,194,0.22,0.96,6.8,189,10.5,117,6,Punta Roquitas,225,45,45,45,61.1
2026-08-24T09:00,1.14,9.9,194,0.24,0.94,6.7,189,9.4,128,6,Punta Roquitas,225,45,45,45,61.6
2026-08-24T10:00,1.14,9.85,194,0.26,0.94,6.65,189,9.7,155,6,Punta Roquitas,225,45,45,45,60.1
2026-08-24T11:00,1.14,9.85,194,0.28,0.94,6.65,189,11.2,174,6,Punta Roquitas,225,45,45,45,57.1
2026-08-24T12:00,1.14,9.8,195,0.28,0.92,6.65,189,14.1,185,6,Punta Roquitas,225,45,45,45,57.3
2026-08-24T13:00,1.14,9.8,195,0.3,0.92,6.65,189,15.8,178,6,Punta Roquitas,225,45,45,45,53.5
2026-08-24T14:00,1.14,9.8,195,0.32,0.9,6.6,189,16.2,180,6,Punta Roquitas,225,45,45,45,53.5
2026-08-24T15:00,1.16,9.75,194,0.36,0.9,6.55,190,16.2,178,6,Punta Roquitas,225,45,45,45,53.3
2026-08-24T16:00,1.16,9.7,194,0.38,0.88,6.45,190,16.3,174,6,Punta Roquitas,225,45,45,45,53.3
2026-08-24T17:00,1.16,9.6,194,0.4,0.88,6.35,190,16.6,170,6,Punta Roquitas,225,45,45,45,53.3
2026-08-24T18:00,1.18,9.5,193,0.4,0.88,6.2,191,17.1,155,6,Punta Roquitas,225,45,45,45,53.2
2026-08-24T19:00,1.18,9.4,193,0.42,0.88,6.2,191,17.1,142,6,Punta Roquitas,225,45,45,45,53.2
2026-08-24T20:00,1.18,9.35,193,0.42,0.82,6.25,190,16.2,139,6,Punta Roquitas,225,45,45,45,53.2
2026-08-24T21:00,1.2,9.3,192,0.4,0.78,6.35,189,16.3,137,6,Punta Roquitas,225,45,45,45,53.0
2026-08-24T22:00,1.2,9.3,192,0.4,0.72,6.9,188,15.9,134,6,Punta Roquitas,225,45,45,45,53.2
2026-08-24T23:00,1.2,9.25,192,0.36,0.72,8.2,194,13.8,132,6,Punta Roquitas,225,45,45,45,57.4
2026-08-25T00:00,1.22,9.25,192,0.34,0.7,9.95,200,11.7,136,6,Punta Roquitas,225,45,45,45,56.7
2026-08-25T01:00,1.22,9.25,192,0.3,0.7,11.15,206,11.6,136,6,Punta Roquitas,225,45,45,45,56.7
2026-08-25T02:00,1.22,9.25,192,0.26,0.72,11.4,205,11.0,116,6,Punta Roquitas,225,45,45,45,61.0
2026-08-25T03:00,1.24,9.3,193,0.22,0.72,11.15,205,10.5,110,6,Punta Roquitas,225,45,45,45,62.5
2026-08-25T04:00,1.24,9.35,193,0.18,0.74,10.9,204,10.8,111,6,Punta Roquitas,225,45,45,45,62.2
2026-08-25T05:00,1.24,9.4,193,0.16,0.76,10.8,204,11.3,110,6,Punta Roquitas,225,45,45,45,62.5
2026-08-25T06:00,1.24,9.4,193,0.12,0.76,10.65,204,11.7,108,6,Punta Roquitas,225,45,45,45,62.9
2026-08-25T07:00,1.24,9.45,193,0.1,0.78,10.55,204,12.1,105,6,Punta Roquitas,225,45,45,45,63.6
2026-08-25T08:00,1.24,9.45,193,0.1,0.78,10.55,203,12.3,113,6,Punta Roquitas,225,45,45,45,61.8
2026-08-25T09:00,1.24,9.45,193,0.1,0.78,10.5,202,12.1,123,6,Punta Roquitas,225,45,45,45,59.6
2026-08-25T10:00,1.24,9.45,193,0.1,0.78,10.2,201,12.6,142,6,Punta Roquitas,225,45,45,45,56.9
2026-08-25T11:00,1.26,9.4,193,0.16,0.8,9.15,195,13.5,161,6,Punta Roquitas,225,45,45,45,56.9
2026-08-25T12:00,1.26,9.35,192,0.2,0.82,7.75,190,14.9,173,6,Punta Roquitas,225,45,45,45,56.7
2026-08-25T13:00,1.28,9.25,192,0.26,0.84,7.05,184,15.7,177,6,Punta Roquitas,225,45,45,45,53.0
2026-08-25T14:00,1.28,9.15,192,0.32,0.84,7.6,189,16.5,174,6,Punta Roquitas,225,45,45,45,53.0
2026-08-25T15:00,1.3,9.05,191,0.38,0.84,8.85,193,16.4,171,6,Punta Roquitas,225,45,45,45,52.8
2026-08-25T16:00,1.3,9.0,191,0.44,0.84,9.7,198,16.3,167,6,Punta Roquitas,225,45,45,45,52.8
2026-08-25T17:00,1.3,9.0,191,0.4,0.86,9.75,198,15.4,162,6,Punta Roquitas,225,45,45,45,52.8
2026-08-25T18:00,1.28,9.05,192,0.36,0.86,9.45,199,14.6,154,6,Punta Roquitas,225,45,45,45,56.7
2026-08-25T19:00,1.28,9.1,192,0.32,0.88,9.2,199,12.8,148,6,Punta Roquitas,225,45,45,45,56.7
2026-08-25T20:00,1.28,9.15,193,0.32,0.88,9.1,199,11.9,146,6,Punta Roquitas,225,45,45,45,56.9
2026-08-25T21:00,1.26,9.25,193,0.32,0.86,9.0,198,12.1,137,6,Punta Roquitas,225,45,45,45,56.9
2026-08-25T22:00,1.26,9.3,194,0.32,0.86,8.9,198,11.1,133,6,Punta Roquitas,225,45,45,45,57.5
2026-08-25T23:00,1.26,9.35,194,0.32,0.86,8.8,198,10.6,130,6,Punta Roquitas,225,45,45,45,58.2
2026-08-26T00:00,1.26,9.35,193,0.32,0.84,8.7,198,10.6,116,6,Punta Roquitas,225,45,45,45,61.1
2026-08-26T01:00,1.26,9.35,193,0.32,0.84,8.7,198,11.1,117,6,Punta Roquitas,225,45,45,45,60.9
2026-08-26T02:00,1.26,9.35,193,0.28,0.8,8.8,198,10.9,124,6,Punta Roquitas,225,45,45,45,59.3
2026-08-26T03:00,1.26,9.4,194,0.26,0.78,8.95,199,10.2,122,6,Punta Roquitas,225,45,45,45,60.0
2026-08-26T04:00,1.26,9.4,194,0.22,0.74,9.05,199,9.7,118,6,Punta Roquitas,225,45,45,45,63.9
2026-08-26T05:00,1.26,9.45,194,0.18,0.72,8.8,200,9.6,107,6,Punta Roquitas,225,45,45,45,66.3
2026-08-26T06:00,1.26,9.45,195,0.14,0.68,8.45,200,10.4,92,6,Punta Roquitas,225,45,45,45,66.8
2026-08-26T07:00,1.26,9.5,195,0.1,0.66,8.75,201,10.5,95,6,Punta Roquitas,225,45,45,45,66.1
2026-08-26T08:00,1.26,9.55,195,0.08,0.62,10.55,209,10.2,107,6,Punta Roquitas,225,45,45,45,63.5
2026-08-26T09:00,1.26,9.55,195,0.04,0.6,12.95,217,9.8,128,6,Punta Roquitas,225,45,45,45,61.8
2026-08-26T10:00,1.26,9.6,195,0.02,0.56,14.15,225,8.8,147,6,Punta Roquitas,225,45,45,45,60.3
2026-08-26T11:00,1.26,9.65,196,0.02,0.6,12.7,216,9.0,177,6,Punta Roquitas,225,45,45,45,60.4
2026-08-26T12:00,1.24,9.7,196,0.02,0.66,10.0,207,11.2,195,6,Punta Roquitas,225,45,45,45,57.4
2026-08-26T13:00,1.24,9.75,197,0.02,0.7,8.45,198,12.2,200,6,Punta Roquitas,225,45,45,45,57.6
2026-08-26T14:00,1.24,9.8,197,0.06,0.66,9.3,205,12.9,203,6,Punta Roquitas,225,45,45,45,57.6
2026-08-26T15:00,1.22,9.8,197,0.08,0.6,11.25,213,11.8,193,6,Punta Roquitas,225,45,45,45,57.6
2026-08-26T16:00,1.22,9.85,197,0.12,0.56,12.8,220,12.6,178,6,Punta Roquitas,225,45,45,45,57.6
2026-08-26T17:00,1.2,9.9,197,0.16,0.56,13.2,220,13.2,165,6,Punta Roquitas,225,45,45,45,57.6
2026-08-26T18:00,1.2,9.9,198,0.18,0.56,13.15,220,13.5,161,6,Punta Roquitas,225,45,45,45,57.8
2026-08-26T19:00,1.18,9.95,198,0.22,0.56,13.15,220,12.3,150,6,Punta Roquitas,225,45,45,45,57.8
2026-08-26T20:00,1.18,9.95,198,0.24,0.56,13.4,224,10.8,137,6,Punta Roquitas,225,45,45,45,57.8
2026-08-26T21:00,1.16,9.95,198,0.24,0.54,13.7,227,10.7,126,6,Punta Roquitas,225,45,45,45,59.8
2026-08-26T22:00,1.16,10.0,198,0.26,0.54,13.9,231,10.8,114,6,Punta Roquitas,225,45,45,45,67.4
2026-08-26T23:00,1.16,10.1,199,0.2,0.58,13.9,229,11.0,105,6,Punta Roquitas,225,45,45,45,69.6
2026-08-24T00:00,0.98,10.85,206,0.06,0.76,6.8,189,1.4,130,7,Punta Hermosa,180,60,45,45,64.3
2026-08-24T01:00,0.98,10.8,206,0.04,0.76,6.7,189,3.5,35,7,Punta Hermosa,180,60,45,45,80.9
2026-08-24T02:00,0.98,10.75,206,0.04,0.78,6.7,189,2.8,11,7,Punta Hermosa,180,60,45,45,75.6
2026-08-24T03:00,0.98,10.65,206,0.04,0.78,6.7,190,1.8,37,7,Punta Hermosa,180,60,45,45,81.4
2026-08-24T04:00,0.98,10.6,206,0.04,0.8,6.75,190,2.6,34,7,Punta Hermosa,180,60,45,45,80.7
2026-08-24T05:00,0.98,10.55,206,0.06,0.8,6.75,192,4.3,68,7,Punta Hermosa,180,60,45,45,78.0
2026-08-24T06:00,0.98,10.5,205,0.08,0.82,6.8,195,2.7,94,7,Punta Hermosa,180,60,45,45,72.5
2026-08-24T07:00,0.98,10.45,205,0.1,0.82,6.85,197,3.8,107,7,Punta Hermosa,180,60,45,45,69.5
2026-08-24T08:00,1.0,10.45,205,0.12,0.8,7.0,197,2.5,135,7,Punta Hermosa,180,60,45,45,68.3
2026-08-24T09:00,1.0,10.4,204,0.12,0.8,7.15,198,5.4,178,7,Punta Hermosa,180,60,45,45,66.2
2026-08-24T10:00,1.02,10.4,204,0.14,0.78,7.25,198,7.6,199,7,Punta Hermosa,180,60,45,45,66.2
2026-08-24T11:00,1.02,10.35,204,0.16,0.76,7.1,198,10.2,203,7,Punta Hermosa,180,60,45,45,63.2
2026-08-24T12:00,1.02,10.3,205,0.2,0.74,6.9,197,13.4,197,7,Punta Hermosa,180,60,45,45,63.1
2026-08-24T13:00,1.02,10.25,205,0.22,0.72,7.0,197,14.7,192,7,Punta Hermosa,180,60,45,45,63.1
2026-08-24T14:00,1.02,10.2,205,0.26,0.68,7.75,207,15.6,195,7,Punta Hermosa,180,60,45,45,59.3
2026-08-24T15:00,1.04,10.1,205,0.28,0.62,8.75,216,15.7,191,7,Punta Hermosa,180,60,45,45,59.3
